universidad,pct_doctorado,pct_maestria,pct_renacyt_doc,pct_exclusiva,pct_tc,pct_contratado,pct_ordinario,edad_media_doc,pct_fem_doc,pct_fem_mat,pct_discap,pct_posgrado,edad_media_mat,n_departamentos,nota_prom_egr,creditos_prom_egr,pct_posgrado_egr,puntaje_medio,nivel_medio,pct_prod_rec,antiguedad_med,n_areas_ocde,pct_fem_renacyt,ratio_mat_doc,ratio_egr_mat
Universidad Inca Garcilaso de la Vega Asociación Civil,1.660207329080013,0.36867932912095813,-0.7455754877305734,-0.48509407660526555,0.3252036428482379,1.050514335231889,-0.8498005112506508,0.8691002524246462,1.5451281905138003,0.10975482894874347,-0.3381992642805245,-0.4631442917768147,3.665948028771641,-0.2678562584008606,-0.030481200454014312,-1.4414546534642987,1.9084274254830893,-0.15897648733855066,0.029186902303405236,0.7081654752350025,-0.6012098395555981,-1.7653612812422155,1.8503973143948764,-0.14940642306637622,0.12415354465378753
Universidad Señor de Sipán S.A.C.,-0.4643282816197503,0.26356116877607993,-0.035120443712552823,-0.48509407660526555,-0.08872107276520752,0.9279934882139876,-0.9038174503873142,-0.6743896226264613,0.8347808542419052,0.6151732558806778,-0.5635137135656654,-0.46207513588762367,-0.48105255477113384,-0.2678562584008606,0.9601531945378278,-0.767318909179687,0.9642677727497262,0.29736075908731197,0.6913801952013132,0.42346470432600075,-0.1602736083571489,1.4122890249937725,-0.0689315416631853,-0.11595671958018336,-0.23536667511861406
Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas,3.8057779458263084,0.5818221427234762,0.2842255104167595,-0.24661124545834465,0.817581531304697,-1.7208201536603407,0.5656373669651514,-0.6852976782805331,-0.48675778280397747,-0.16522966473154874,0.7282891290024757,0.01957959219296409,-0.49712620044377986,-0.2678562584008606,-0.6808422852547512,0.2517234949714703,0.04522131794072836,0.2744896456855403,1.0692622373441407,0.9281615254828682,-0.40414478373696294,0.7767589637465749,-1.1158381904221288,-0.14026350411348348,-0.23417174682722802
Universidad Antonio Ruiz de Montoya,-0.4643282816197503,0.11290795279793636,0.9910923976468102,-0.48509407660526555,-0.493500940010449,0.9320360542323447,-0.6285574790980895,-0.1617110068851041,0.3731363611041061,1.033026788176988,0.09740867100408125,-0.23167204176694292,-0.44488685200767875,-0.2678562584008606,0.28875370615000506,0.4062595958207668,-0.5058201980535262,-0.4278684634743847,-1.0414788837679394,-0.6918093899786847,0.15284091577861952,-0.49430115874782027,0.13439330334371682,-0.05820023156069035,-0.2400851099102409
Universidad Católica San Pablo,-0.4643282816197503,-0.29690754790145085,1.2817330974723642,-0.48509407660526555,-0.5127532523645628,0.8567821329675426,-0.693571878897307,-1.0543535612432833,0.5039898177857709,0.11129105517042132,-0.6085766034226936,-0.25572804927374254,-0.655853451461163,-0.2678562584008606,-0.1621999011731513,0.2539631486069672,-0.22716029031585322,-0.1540010921946571,-0.1008225145766862,-0.14431921947547444,1.2875588167100838,0.7767589637465749,0.5021084485689647,-0.09164993504688321,-0.22511786708095693
Universidad Nacional Federico Villarreal,-0.4643282816197503,-0.5119880234458101,0.29498998078066885,-0.2292912633080096,0.65056772163276,-1.2820462573601907,1.6744401655309122,2.448950312989324,0.06428969315980357,-0.03465043588895161,-0.27811541113782023,-0.4631442917768147,-0.5734760173888501,-0.2678562584008606,1.095530748054718,-1.4100995025673397,1.1260547209163128,-0.3594485063071392,-0.6132125693394015,0.7081654752350025,-1.047316022906463,-1.1298312199950178,-0.03720709776139966,-0.1480684349269285,-0.13235772856374664
Universidad Nacional Amazónica de Madre de Dios,-0.4643282816197503,-0.5119880234458101,-0.4405821607531403,0.5307894918278473,-0.8944303447848678,0.437288166908788,-0.1139410110356257,-1.2179743960543545,0.1821390796122349,0.23879783156966275,0.6832262391454474,-0.4631442917768147,-0.7000559770609411,-0.2678562584008606,-0.6241300668895678,0.9325782001625733,-0.6618117928529514,0.0020429403264268105,0.45745321673194345,0.19484135798998414,-0.051245830048935445,1.4122890249937725,-0.14207400954785923,-0.09900886981384563,-0.24114216186031318
Universidad Privada Antenor Orrego,-0.4643282816197503,-0.49600231242562126,-0.3580545546298349,-0.4797648513282394,-0.6826549088896166,0.905603891804625,-0.6036514652446577,-0.29078966545828283,0.4056465366771904,0.6074921247722896,-0.7888281628508063,-0.3786809765307183,-0.7643505597515262,0.2421008489392393,-0.5683325617238224,0.6884559538933949,-0.6618117928529514,-0.17752924505620757,-0.06935224968900112,0.08127407541365284,-0.11416906154791819,2.04781908624097,0.12983754048251891,-0.11997068399852649,-0.24189282194079928
Universidad Católica Los Ángeles de Chimbote,-0.4643282816197503,-0.5119880234458101,-0.7455754877305734,-0.48509407660526555,0.6380537186025862,0.0003800703094183642,0.34051287810815906,1.3254205806199673,0.8412828893565218,-0.11760665185954301,-0.8789539425648627,-0.3535558131347276,-0.9130317822235059,-0.2678562584008606,1.095530748054718,-1.4100995025673397,1.1260547209163128,-0.3427207237595645,-0.6955714759602741,0.11586841687536581,-0.40016671562745726,-0.49430115874782027,-0.6180084553479458,9.829309120934678,-0.1897296061437553
Universidad Femenina del Sagrado Corazón,1.484915612025577,-0.10750109308648588,-0.3831716521456235,-0.46844024761455877,-0.45018323721369313,0.6953904588500526,-0.3824084330920963,0.6473031207918607,2.543190580607492,3.795929647864171,-0.8789539425648627,0.09923170593770059,-0.05711015015508406,-0.2678562584008606,1.5245312385913525,0.014320209608783233,0.6286202235683,-0.23678681334500273,-0.14211962346800935,-0.5238124061530423,-0.6006613483465599,0.1412289024993773,1.4728764319636218,-0.15966433213547535,-0.2105182944951764
Universidad de Lima,-0.050639829371281544,-0.07698291750248891,0.07970057350248075,-0.48043100448786763,-0.5854307315013422,-0.3205374782247806,0.6720539716116319,-0.2362493871879262,-0.1957917114248716,-0.11760665185954301,-0.8789539425648627,-0.3535558131347276,-0.9130317822235059,-0.2678562584008606,0.5860354959675025,0.3211527576718787,-0.3536921721655418,-0.5089530628260864,-1.4269185667536237,-0.5238124061530423,-1.1513465222206611,-0.49430115874782027,-0.7922488626239099,-0.13357356341624493,-0.22799795065506687
Escuela de Postgrado Gerens S.A.,-0.4643282816197503,4.332166831156876,-0.7455754877305734,-0.48509407660526555,0.6380537186025862,0.0003800703094183642,0.34051287810815906,1.9744498920372173,0.8412828893565218,-2.272163927762392,-1.0141426121359471,4.882635154178654,2.5207007745955847,-0.2678562584008606,0.8613641689984762,0.5742336184830454,-0.46815040116697765,-0.4502526060737411,-1.1079340015240917,-0.9380118662748851,-0.6114231241376837,-0.49430115874782027,0.4184215534487363,-0.1618943123678882,3.921237345248125
